Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
12446,25883,10000,203,10101,17,3445,221,0,4,0.0,896.0,0.0,0.0,0.0,0.0,224.0,224.0,224.0,0.0,4054298.642533937,18099.547511312216,73.66666666666667,1.1547005383792517,75.0,73.0,0.0,0.0,0.0,0.0,0.0,221.0,73.66666666666667,1.1547005383792517,75.0,73.0,0,0,0,0,0,32,0.0,18099.547511312216,224.0,224.0,224.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,280.0,0.0,224.0,0,0,0,0,0,0,0,0,4,896,-1,-1,0,0,0.0,0.0,0.0,0.0,73.66666666666667,1.1547005383792517,75.0,73.0,2
47156,7,443,205,43238,6,3464,123,1,1,1441.0,1441.0,1441.0,1441.0,1441.0,0.0,1441.0,1441.0,1441.0,0.0,23430894.30894309,16260.162601626012,123.0,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,8130.081300813006,8130.081300813006,1441.0,1441.0,1441.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2161.5,1441.0,1441.0,0,0,0,0,0,0,1,1441,1,1441,-1,252,1,0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,123.0,2
12446,25883,10000,203,10101,17,3454,118,1,1,1430.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,24237288.13559322,16949.15254237288,118.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,8474.57627118644,8474.57627118644,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,2145.0,1430.0,1430.0,0,0,0,0,0,0,1,1430,1,1430,-1,-1,1,0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,118.0,2
13761,25883,60211,233,8899,17,3274,296,2,1,64.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,324324.3243243243,10135.135135135137,148.0,199.4041122946064,289.0,7.0,289.0,289.0,0.0,289.0,289.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,6756.756756756757,3378.3783783783783,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.66666666666666,32.0,32.0,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0.0,0.0,0.0,0.0,148.0,199.4041122946064,289.0,7.0,2
61887,25889,51996,233,8899,17,3192,21,2,1,64.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,4571428.571428572,142857.14285714287,10.5,6.363961030678928,15.0,6.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,95238.09523809524,47619.04761904762,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.66666666666666,32.0,32.0,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0.0,0.0,0.0,0.0,10.5,6.363961030678928,15.0,6.0,2
213,25886,55241,157,443,6,756,75,1,1,38.0,382.0,38.0,38.0,38.0,0.0,382.0,382.0,382.0,0.0,5600000.000000001,26666.66666666667,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,32,32,13333.333333333336,13333.333333333336,38.0,382.0,267.3333333333333,198.6084926012313,39445.333333333336,0,0,0,1,1,0,0,0,1.0,401.0,38.0,382.0,0,0,0,0,0,0,1,38,1,382,-1,1024,1,0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,75.0,2
46510,25886,64553,324,443,6,2026,147,2,1,492.0,0.0,441.0,51.0,246.0,275.77164466275354,0.0,0.0,0.0,0.0,3346938.775510204,20408.163265306124,73.5,0.7071067811865476,74.0,73.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,13605.442176870749,6802.7210884353735,0.0,441.0,123.0,213.35885264033456,45522.0,0,0,0,0,1,0,0,0,0.0,164.0,246.0,0.0,0,0,0,0,0,0,2,492,1,0,-1,1028,2,0,0.0,0.0,0.0,0.0,73.5,0.7071067811865476,74.0,73.0,4
12447,25883,56361,203,10101,17,3364,229,0,4,0.0,201.0,0.0,0.0,0.0,0.0,89.0,32.0,50.25,26.10715099993359,877729.2576419214,17467.248908296944,76.33333333333333,7.571877794400367,85.0,71.0,0.0,0.0,0.0,0.0,0.0,229.0,76.33333333333333,7.571877794400367,85.0,71.0,0,0,0,0,0,32,0.0,17467.248908296944,32.0,89.0,48.2,23.069460331789298,532.2,0,0,0,0,0,0,0,0,0.0,60.25,0.0,50.25,0,0,0,0,0,0,0,0,4,201,-1,-1,0,0,0.0,0.0,0.0,0.0,76.33333333333333,7.571877794400367,85.0,71.0,2
12682,25883,9020,203,49784,6,2711,414,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4830.917874396136,414.0,0.0,414.0,414.0,0.0,0.0,0.0,0.0,0.0,414.0,414.0,0.0,414.0,414.0,0,0,0,0,0,64,0.0,4830.917874396136,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,32702,0,0,0.0,0.0,0.0,0.0,414.0,0.0,414.0,414.0,3
12712,25886,53242,200,9020,6,3995,73,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27397.260273972603,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13698.6301369863,13698.6301369863,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32434,0,0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,1
62485,25889,60211,233,8899,17,3255,35,6,1,192.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,6400000.000000001,200000.00000000003,5.833333333333334,3.65604522218567,13.0,3.0,32.0,6.4,3.781534080237808,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,8,171428.57142857145,28571.42857142857,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,36.57142857142857,32.0,32.0,0,0,0,0,0,0,6,192,1,32,-1,-1,6,0,0.0,0.0,0.0,0.0,5.833333333333334,3.65604522218567,13.0,3.0,2
312,25889,46598,188,443,6,352,128,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,22625000.0,15625.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0,0,0,0,0,64,0.0,15625.0,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,37,0,0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1
39131,50964,6716,200,554,6,3622,6309,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.00744967506733,6309.0,0.0,6309.0,6309.0,0.0,0.0,0.0,0.0,0.0,6309.0,6309.0,0.0,6309.0,6309.0,0,0,0,0,0,44,0.0,317.00744967506733,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,6309.0,0.0,6309.0,6309.0,0
63115,25889,51252,283,443,6,3379,217,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18433.179723502304,72.33333333333333,0.5773502691896257,73.0,72.0,144.0,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,60,13824.884792626728,4608.294930875576,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,8170,0,0,0.0,0.0,0.0,0.0,72.33333333333333,0.5773502691896257,73.0,72.0,2
61888,25889,51997,233,8899,17,3187,286,3,1,96.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,447552.4475524476,13986.013986013986,95.33333333333331,154.74279735526733,274.0,4.0,278.0,139.0,190.91883092036784,274.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,10489.510489510489,3496.5034965034965,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0.0,0.0,0.0,0.0,95.33333333333331,154.74279735526733,274.0,4.0,2
19912,31772,1286,200,554,6,3665,9653,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.18947477468143,9653.0,0.0,9653.0,9653.0,0.0,0.0,0.0,0.0,0.0,9653.0,9653.0,0.0,9653.0,9653.0,0,0,0,0,0,44,0.0,207.18947477468143,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,9653.0,0.0,9653.0,9653.0,0
12690,25886,52717,200,9020,6,1900,73,0,2,0.0,1418.0,0.0,0.0,0.0,0.0,1388.0,30.0,709.0,960.2510088513316,19424657.53424657,27397.260273972603,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,73.0,73.0,0,0,0,0,0,64,0.0,27397.260273972603,30.0,1388.0,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0.0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,4
12695,25883,9020,203,52739,6,2222,74,1,1,1388.0,1388.0,1388.0,1388.0,1388.0,0.0,1388.0,1388.0,1388.0,0.0,37513513.51351351,27027.027027027027,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13513.513513513511,13513.513513513511,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2082.0,1388.0,1388.0,0,0,0,0,0,0,1,1388,1,1388,-1,1869,1,0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,74.0,4
47156,7,443,205,43238,6,3302,204,1,1,1441.0,1441.0,1441.0,1441.0,1441.0,0.0,1441.0,1441.0,1441.0,0.0,14127450.980392154,9803.921568627453,204.0,0.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4901.960784313726,4901.960784313726,1441.0,1441.0,1441.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2161.5,1441.0,1441.0,0,0,0,0,0,0,1,1441,1,1441,-1,252,1,0,0.0,0.0,0.0,0.0,204.0,0.0,204.0,204.0,2
63645,25889,48383,294,443,6,3390,119,0,2,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,18.5,26.162950903902264,310924.3697478991,16806.722689075632,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,0.0,119.0,119.0,0,1,0,0,0,40,0.0,16806.722689075632,0.0,37.0,24.666666666666664,21.361959960016154,456.33333333333337,0,0,0,1,1,0,0,0,0.0,37.0,0.0,18.5,0,0,0,0,0,0,0,0,2,37,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
64015,25889,52939,465,443,6,3538,122,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,23737704.91803279,16393.442622950817,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,122.0,122.0,0,0,0,0,0,64,0.0,16393.442622950817,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,172,0,0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,2
63453,25889,59908,292,443,6,273,80,0,2,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,18.5,26.162950903902264,462500.0,25000.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,80.0,80.0,0,1,0,0,0,40,0.0,25000.0,0.0,37.0,24.666666666666664,21.361959960016154,456.33333333333337,0,0,0,1,1,0,0,0,0.0,37.0,0.0,18.5,0,0,0,0,0,0,0,0,2,37,-1,32389,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
307,25889,45348,188,443,6,51,115,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,25182608.69565217,17391.304347826088,115.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,0.0,115.0,115.0,0,0,0,0,0,64,0.0,17391.304347826088,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,41,0,0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,115.0,1
12687,25886,52704,200,9020,6,1704,122,0,2,0.0,1418.0,0.0,0.0,0.0,0.0,1388.0,30.0,709.0,960.2510088513316,11622950.819672132,16393.442622950817,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,122.0,122.0,0,0,0,0,0,64,0.0,16393.442622950817,30.0,1388.0,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0.0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,4
62381,25889,60107,233,8899,17,3233,3,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,21333333.33333333,666666.6666666665,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,333333.33333333326,333333.33333333326,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,2
13965,25883,64776,233,9988,17,3235,266,38,1,1216.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,4691729.32330827,146616.54135338345,7.0,23.20531160071949,146.0,1.0,258.0,6.972972972972973,23.524793642366262,146.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,304,8,142857.14285714284,3759.398496240601,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.82051282051282,32.0,32.0,0,0,0,0,0,0,38,1216,1,32,-1,-1,38,0,1.3333333333333333,0.5773502691896257,2.0,1.0,7.705882352941178,24.47203649903257,146.0,2.0,2
47156,7,443,205,43238,6,3210,162,1,1,1441.0,1441.0,1441.0,1441.0,1441.0,0.0,1441.0,1441.0,1441.0,0.0,17790123.456790127,12345.67901234568,162.0,0.0,162.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6172.83950617284,6172.83950617284,1441.0,1441.0,1441.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2161.5,1441.0,1441.0,0,0,0,0,0,0,1,1441,1,1441,-1,252,1,0,0.0,0.0,0.0,0.0,162.0,0.0,162.0,162.0,2
47156,7,443,205,43238,6,3312,296,2,1,2882.0,1441.0,1441.0,1441.0,1441.0,0.0,1441.0,1441.0,1441.0,0.0,14604729.72972973,10135.135135135137,148.0,107.48023074035522,224.0,72.0,72.0,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,6756.756756756757,3378.3783783783783,1441.0,1441.0,1441.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1921.333333333333,1441.0,1441.0,0,0,0,0,0,0,2,2882,1,1441,-1,252,2,0,0.0,0.0,0.0,0.0,148.0,107.48023074035522,224.0,72.0,2
63878,25889,44658,296,8281,6,2597,166,0,2,0.0,2920.0,0.0,0.0,0.0,0.0,1460.0,1460.0,1460.0,0.0,17590361.445783135,12048.192771084336,166.0,0.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,0.0,166.0,166.0,0,0,0,0,0,40,0.0,12048.192771084336,1460.0,1460.0,1460.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2190.0,0.0,1460.0,0,0,0,0,0,0,0,0,2,2920,-1,16616,0,0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,166.0,4
12144,25883,39310,69,7760,6,1209,147,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20408.163265306124,73.5,0.7071067811865476,74.0,73.0,0.0,0.0,0.0,0.0,0.0,147.0,73.5,0.7071067811865476,74.0,73.0,0,0,0,0,0,60,0.0,20408.163265306124,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,1102,0,0,0.0,0.0,0.0,0.0,73.5,0.7071067811865476,74.0,73.0,2
46576,25886,60578,333,443,6,1141,122,1,1,43.0,46.0,43.0,43.0,43.0,0.0,46.0,46.0,46.0,0.0,729508.1967213115,16393.442622950817,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,32,32,8196.721311475409,8196.721311475409,43.0,46.0,45.0,1.7320508075688772,3.0,0,0,0,1,1,0,0,0,1.0,67.5,43.0,46.0,0,0,0,0,0,0,1,43,1,46,-1,1024,1,0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,2
12691,25886,52727,200,9020,6,2076,75,0,2,0.0,1418.0,0.0,0.0,0.0,0.0,1388.0,30.0,709.0,960.2510088513316,18906666.666666668,26666.66666666667,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,75.0,75.0,0,0,0,0,0,64,0.0,26666.66666666667,30.0,1388.0,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0.0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,75.0,4
17145,29010,1605,200,554,6,3660,8718,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.4104152328516,8718.0,0.0,8718.0,8718.0,0.0,0.0,0.0,0.0,0.0,8718.0,8718.0,0.0,8718.0,8718.0,0,0,0,0,0,44,0.0,229.4104152328516,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,8718.0,0.0,8718.0,8718.0,0
46641,25887,3398,18,443,6,3232,193,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10362.694300518137,193.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,5181.347150259066,5181.347150259066,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0.0,0.0,0.0,0.0,193.0,0.0,193.0,193.0,2
12714,25883,9020,203,56196,6,872,143,2,1,2776.0,1388.0,1388.0,1388.0,1388.0,0.0,1388.0,1388.0,1388.0,0.0,29118881.11888112,20979.020979020977,71.5,0.7071067811865476,72.0,71.0,72.0,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,13986.013986013986,6993.006993006993,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1850.666666666667,1388.0,1388.0,0,0,0,0,0,0,2,2776,1,1388,-1,1869,2,0,0.0,0.0,0.0,0.0,71.5,0.7071067811865476,72.0,71.0,2
52650,9872,1726,205,19604,6,474,6366,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.16902293433867,6366.0,0.0,6366.0,6366.0,0.0,0.0,0.0,0.0,0.0,6366.0,6366.0,0.0,6366.0,6366.0,0,0,0,0,0,40,0.0,314.16902293433867,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,6366.0,0.0,6366.0,6366.0,0
13965,25883,64776,233,9988,17,3246,8,2,1,64.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,12000000.0,375000.0,4.0,4.242640687119285,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,250000.0,125000.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.66666666666666,32.0,32.0,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,2
12446,25883,10000,203,10101,17,3479,290,2,1,2860.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,14793103.448275862,10344.827586206897,145.0,16.97056274847714,157.0,133.0,133.0,133.0,0.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,6896.551724137931,3448.2758620689656,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1906.666666666667,1430.0,1430.0,0,0,0,0,0,0,2,2860,1,1430,-1,-1,2,0,0.0,0.0,0.0,0.0,145.0,16.97056274847714,157.0,133.0,2
47156,7,443,205,43238,6,3177,183,1,1,1441.0,1441.0,1441.0,1441.0,1441.0,0.0,1441.0,1441.0,1441.0,0.0,15748633.87978142,10928.96174863388,183.0,0.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5464.48087431694,5464.48087431694,1441.0,1441.0,1441.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2161.5,1441.0,1441.0,0,0,0,0,0,0,1,1441,1,1441,-1,252,1,0,0.0,0.0,0.0,0.0,183.0,0.0,183.0,183.0,2
13162,25883,51995,233,8899,17,3227,11,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,5818181.818181817,181818.18181818185,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,90909.09090909093,90909.09090909093,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,2
12690,25886,52717,200,9020,6,1914,73,0,2,0.0,2776.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,38027397.26027397,27397.260273972603,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,73.0,73.0,0,0,0,0,0,64,0.0,27397.260273972603,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,4
12723,25886,56275,200,9020,6,1500,85,0,2,0.0,1418.0,0.0,0.0,0.0,0.0,1388.0,30.0,709.0,960.2510088513316,16682352.941176469,23529.41176470588,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,85.0,85.0,0,0,0,0,0,64,0.0,23529.41176470588,30.0,1388.0,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0.0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,85.0,2
13654,25883,60104,233,8899,17,3253,273,3,1,96.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,468864.4688644688,14652.01465201465,91.0,114.9086593777858,221.0,3.0,270.0,135.0,121.6223663640862,221.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,10989.010989010989,3663.0036630036634,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0.0,0.0,0.0,0.0,91.0,114.9086593777858,221.0,3.0,2
46792,25888,52370,235,443,6,1238,147,0,3,0.0,4344.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,29551020.40816327,20408.163265306124,73.5,2.1213203435596424,75.0,72.0,0.0,0.0,0.0,0.0,0.0,147.0,73.5,2.1213203435596424,75.0,72.0,0,0,0,0,0,96,0.0,20408.163265306124,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,139,0,0,0.0,0.0,0.0,0.0,73.5,2.1213203435596424,75.0,72.0,2
